Date,PlayerID,Training,SessionType,Duration,RPE,SessionLoad,DailyLoad,AcuteLoad,ChronicLoad,AcuteChronicRatio,ObjectiveRating,FocusRating,BestOutOfMyself
2018-07-02,4,Yes,Skills,90,3,270,NA,NA,NA,NA,8,8,NA
2018-07-02,4,Yes,Strength,75,4,300,NA,NA,NA,NA,8,8,NA
2018-07-02,6,Yes,Speed,45,4,180,940,405.7,426.75,0.95,8,7,NA
2018-07-02,6,Yes,Skills,90,4,360,NA,NA,NA,NA,8,7,NA
2018-07-02,6,Yes,Strength,80,5,400,NA,NA,NA,NA,8,7,NA
2018-07-02,7,Yes,Speed,45,5,225,750,327.9,398.07,0.82,NA,NA,NA
2018-07-02,7,Yes,Skills,75,3,225,NA,NA,NA,NA,NA,NA,NA
2018-07-02,7,Yes,Strength,60,5,300,NA,NA,NA,NA,NA,NA,NA
2018-07-02,10,Yes,Speed,45,3,135,720,250.7,257.5,0.97,8,8,NA
2018-07-02,10,Yes,Skills,75,3,225,NA,NA,NA,NA,8,8,NA
2018-07-02,10,Yes,Strength,90,4,360,NA,NA,NA,NA,8,8,NA
2018-07-02,11,Yes,Speed,45,3,135,735,294.3,464.79,0.63,9,9,NA
2018-07-02,11,Yes,Skills,75,3,225,NA,NA,NA,NA,9,9,NA
2018-07-02,11,Yes,Strength,75,5,375,NA,NA,NA,NA,9,9,NA
2018-07-02,13,Yes,Speed,40,5,200,860,230,373.54,0.62,NA,NA,Not at all
2018-07-02,13,Yes,Skills,90,4,360,NA,NA,NA,NA,NA,NA,Not at all
2018-07-02,13,Yes,Strength,60,5,300,NA,NA,NA,NA,NA,NA,Not at all
2018-07-02,13,Yes,Mobility/Recovery,10,0,0,NA,NA,NA,NA,NA,NA,Not at all
2018-07-02,14,Yes,Speed,30,4,120,600,415.7,370.25,1.12,NA,NA,NA
2018-07-02,14,Yes,Skills,60,4,240,NA,NA,NA,NA,NA,NA,NA
2018-07-02,14,Yes,Strength,60,4,240,NA,NA,NA,NA,NA,NA,NA
2018-07-02,16,Yes,Speed,40,3,120,930,339.3,398.32,0.85,8,7,NA
2018-07-02,16,Yes,Skills,60,3,180,NA,NA,NA,NA,8,7,NA
2018-07-02,16,Yes,Strength,90,7,630,NA,NA,NA,NA,8,7,NA
2018-07-02,17,Yes,Skills,40,3,120,551,469.4,363.04,1.29,8,9,NA
2018-07-02,17,Yes,Conditioning,23,7,161,NA,NA,NA,NA,8,9,NA
2018-07-02,17,Yes,Game,30,9,270,NA,NA,NA,NA,8,9,NA
2018-07-01,1,No,NA,NA,NA,NA,NA,190.7,216.86,0.88,NA,NA,NA
2018-07-01,3,No,NA,NA,NA,NA,NA,362.1,393.32,0.92,NA,NA,Absolutely
2018-07-01,7,Yes,Mobility/Recovery,60,3,180,180,409.3,407.71,1,NA,NA,NA
2018-07-01,11,No,NA,NA,NA,NA,NA,367.9,455.14,0.81,NA,NA,Absolutely
2018-07-01,13,No,NA,NA,NA,NA,NA,242.9,362.11,0.67,NA,NA,Absolutely
2018-07-01,16,No,NA,NA,NA,NA,NA,215,345.29,0.62,NA,NA,Absolutely
2018-07-01,17,Yes,Skills,90,6,540,540,390.7,371.21,1.05,9,9,NA
2018-06-30,1,No,NA,NA,NA,NA,NA,272.1,217.39,1.25,NA,NA,NA
2018-06-30,2,No,NA,NA,NA,NA,NA,386.4,354.32,1.09,NA,NA,NA
2018-06-30,3,No,NA,NA,NA,NA,NA,533.6,393.32,1.36,NA,NA,Absolutely
2018-06-30,7,No,NA,NA,NA,NA,NA,518.6,403.43,1.29,NA,NA,NA
2018-06-30,8,Yes,Skills,60,1,60,105,15,329.32,0.05,NA,NA,NA
2018-06-30,8,Yes,Mobility/Recovery,45,1,45,NA,NA,NA,NA,NA,NA,NA
2018-06-30,10,No,NA,NA,NA,NA,NA,411.4,286.43,1.44,NA,NA,NA
2018-06-30,11,No,NA,NA,NA,NA,NA,546.4,456.21,1.2,NA,NA,Absolutely
2018-06-30,13,No,NA,NA,NA,NA,NA,389.3,362.82,1.07,NA,NA,Absolutely
2018-06-30,14,Yes,Speed,45,4,180,930,132.9,33.21,4,NA,NA,NA
2018-06-30,14,Yes,Skills,90,5,450,NA,NA,NA,NA,NA,NA,NA
2018-06-30,14,Yes,Strength,60,5,300,NA,NA,NA,NA,NA,NA,NA
2018-06-30,16,No,NA,NA,NA,NA,NA,427.9,346.89,1.23,NA,NA,NA
2018-06-30,17,Yes,Skills,90,4,360,870,460.7,381.93,1.21,8,9,NA
2018-06-30,17,Yes,Conditioning,30,8,240,NA,NA,NA,NA,8,9,NA
2018-06-30,17,Yes,Conditioning,30,9,270,NA,NA,NA,NA,8,9,NA
2018-06-29,1,Yes,Speed,60,3,180,390,272.1,217.39,1.25,NA,NA,NA
2018-06-29,1,Yes,Skills,70,3,210,NA,NA,NA,NA,NA,NA,NA
2018-06-29,2,Yes,Skills,30,4,120,580,386.4,354.32,1.09,NA,NA,NA
2018-06-29,2,Yes,Conditioning,40,7,280,NA,NA,NA,NA,NA,NA,NA
2018-06-29,2,Yes,Speed,30,4,120,NA,NA,NA,NA,NA,NA,NA
2018-06-29,2,Yes,Mobility/Recovery,30,2,60,NA,NA,NA,NA,NA,NA,NA
2018-06-29,3,Yes,Speed,75,5,375,1275,533.6,393.32,1.36,NA,NA,Absolutely
2018-06-29,3,Yes,Conditioning,60,6,360,NA,NA,NA,NA,NA,NA,Absolutely
2018-06-29,3,Yes,Strength,90,6,540,NA,NA,NA,NA,NA,NA,Absolutely
2018-06-29,4,Yes,Speed,50,5,250,790,463.9,357.64,1.3,8,8,NA
2018-06-29,4,Yes,Skills,60,4,240,NA,NA,NA,NA,8,8,NA
2018-06-29,4,Yes,Strength,60,5,300,NA,NA,NA,NA,8,8,NA
2018-06-29,5,Yes,Speed,60,4,240,780,248.6,128.54,1.93,8,8,NA
2018-06-29,5,Yes,Conditioning,60,6,360,NA,NA,NA,NA,8,8,NA
2018-06-29,5,Yes,Strength,60,3,180,NA,NA,NA,NA,8,8,NA
2018-06-29,6,Yes,Speed,40,4,160,1240,598.6,444.96,1.35,8,8,NA
2018-06-29,6,Yes,Skills,90,8,720,NA,NA,NA,NA,8,8,NA
2018-06-29,6,Yes,Strength,60,6,360,NA,NA,NA,NA,8,8,NA
2018-06-29,7,Yes,Speed,45,4,180,840,518.6,403.43,1.29,NA,NA,NA
2018-06-29,7,Yes,Skills,60,6,360,NA,NA,NA,NA,NA,NA,NA
2018-06-29,7,Yes,Strength,60,5,300,NA,NA,NA,NA,NA,NA,NA
2018-06-29,10,Yes,Speed,45,3,135,525,411.4,286.43,1.44,8,8,Somewhat
2018-06-29,10,Yes,Skills,30,3,90,NA,NA,NA,NA,8,8,Somewhat
2018-06-29,10,Yes,Conditioning,30,6,180,NA,NA,NA,NA,8,8,Somewhat
2018-06-29,10,Yes,Strength,30,4,120,NA,NA,NA,NA,8,8,Somewhat
2018-06-29,11,Yes,Speed,60,5,300,800,546.4,456.21,1.2,9,9,NA
2018-06-29,11,Yes,Skills,45,4,180,NA,NA,NA,NA,9,9,NA
2018-06-29,11,Yes,Conditioning,40,8,320,NA,NA,NA,NA,9,9,NA
2018-06-29,14,Yes,Speed,45,3,135,555,471.4,328.11,1.44,NA,NA,NA
2018-06-29,14,Yes,Skills,60,4,240,NA,NA,NA,NA,NA,NA,NA
2018-06-29,14,Yes,Strength,45,4,180,NA,NA,NA,NA,NA,NA,NA
2018-06-29,16,Yes,Speed,45,4,180,960,565,381.18,1.48,8,5,NA
2018-06-29,16,Yes,Skills,90,7,630,NA,NA,NA,NA,8,5,NA
2018-06-29,16,Yes,Strength,50,3,150,NA,NA,NA,NA,8,5,NA
2018-06-29,17,Yes,Speed,60,4,240,670,336.4,350.86,0.96,8,9,NA
2018-06-29,17,Yes,Skills,30,3,90,NA,NA,NA,NA,8,9,NA
2018-06-29,17,Yes,Conditioning,40,6,240,NA,NA,NA,NA,8,9,NA
2018-06-29,17,Yes,Strength,25,4,100,NA,NA,NA,NA,8,9,NA
2018-06-28,1,Yes,Mobility/Recovery,30,0,15,315,216.4,203.46,1.06,NA,NA,NA
2018-06-28,1,Yes,Skills,90,2,180,NA,NA,NA,NA,NA,NA,NA
2018-06-28,1,Yes,Strength,60,2,120,NA,NA,NA,NA,NA,NA,NA
2018-06-28,2,Yes,Skills,90,4,360,730,303.6,333.61,0.91,NA,NA,NA
2018-06-28,2,Yes,Strength,50,5,250,NA,NA,NA,NA,NA,NA,NA
2018-06-28,2,Yes,Mobility/Recovery,60,2,120,NA,NA,NA,NA,NA,NA,NA
2018-06-28,3,Yes,Skills,90,5,450,900,351.4,347.79,1.01,NA,NA,Absolutely
2018-06-28,3,Yes,Strength,90,5,450,NA,NA,NA,NA,NA,NA,Absolutely
2018-06-28,4,Yes,Mobility/Recovery,45,0,22,742,351,329.43,1.07,8,8,NA
2018-06-28,4,Yes,Skills,90,3,270,NA,NA,NA,NA,8,8,NA
2018-06-28,4,Yes,Strength,90,5,450,NA,NA,NA,NA,8,8,NA
2018-06-28,6,Yes,Mobility/Recovery,30,2,60,660,421.4,400.68,1.05,8,8,NA
2018-06-28,6,Yes,Skills,90,4,360,NA,NA,NA,NA,8,8,NA
2018-06-28,6,Yes,Strength,60,4,240,NA,NA,NA,NA,8,8,NA
2018-06-28,7,Yes,Skills,75,3,225,525,398.6,373.43,1.07,NA,NA,NA
2018-06-28,7,Yes,Strength,60,5,300,NA,NA,NA,NA,NA,NA,NA
2018-06-28,10,Yes,Mobility/Recovery,30,1,30,510,336.4,267.68,1.26,8,8,Somewhat
2018-06-28,10,Yes,Skills,90,4,360,NA,NA,NA,NA,8,8,Somewhat
2018-06-28,10,Yes,Strength,40,3,120,NA,NA,NA,NA,8,8,Somewhat
2018-06-28,11,Yes,Mobility/Recovery,30,2,60,525,432.1,427.64,1.01,9,8,Absolutely
2018-06-28,11,Yes,Skills,75,3,225,NA,NA,NA,NA,9,8,Absolutely
2018-06-28,11,Yes,Strength,60,4,240,NA,NA,NA,NA,9,8,Absolutely
2018-06-28,13,Yes,Mobility/Recovery,30,0,0,750,389.3,362.82,1.07,NA,NA,Not at all
2018-06-28,13,Yes,Skills,90,5,450,NA,NA,NA,NA,NA,NA,Not at all
2018-06-28,13,Yes,Strength,60,5,300,NA,NA,NA,NA,NA,NA,Not at all
2018-06-28,14,Yes,Mobility/Recovery,30,0,15,825,392.1,308.29,1.27,NA,NA,NA
2018-06-28,14,Yes,Skills,90,4,360,NA,NA,NA,NA,NA,NA,NA
2018-06-28,14,Yes,Strength,90,5,450,NA,NA,NA,NA,NA,NA,NA
2018-06-28,16,Yes,Mobility/Recovery,50,1,50,425,427.9,346.89,1.23,9,9,Somewhat
2018-06-28,16,Yes,Skills,80,3,240,NA,NA,NA,NA,9,9,Somewhat
2018-06-28,16,Yes,Strength,45,3,135,NA,NA,NA,NA,9,9,Somewhat
2018-06-28,17,Yes,Mobility/Recovery,30,0,15,655,240.7,326.93,0.74,9,9,NA
2018-06-28,17,Yes,Skills,110,4,440,NA,NA,NA,NA,9,9,NA
2018-06-28,17,Yes,Strength,50,4,200,NA,NA,NA,NA,9,9,NA
2018-06-27,1,No,NA,NA,NA,NA,NA,272.9,208.46,1.31,NA,NA,NA
2018-06-27,2,No,NA,NA,NA,NA,NA,380,333.25,1.14,NA,NA,NA
2018-06-27,3,No,NA,NA,NA,NA,NA,372.9,329.57,1.13,NA,NA,Absolutely
2018-06-27,5,No,NA,NA,NA,NA,NA,137.1,100.68,1.36,NA,NA,NA
2018-06-27,6,No,NA,NA,NA,NA,NA,509.3,377.11,1.35,NA,NA,NA
2018-06-27,7,No,NA,NA,NA,NA,NA,488.6,361.11,1.35,NA,NA,Absolutely
2018-06-27,10,No,NA,NA,NA,NA,NA,392.1,281.61,1.39,NA,NA,Somewhat
2018-06-27,11,No,NA,NA,NA,NA,NA,526.4,427.46,1.23,NA,NA,Absolutely
2018-06-27,13,Yes,Mobility/Recovery,30,0,0,0,376.4,351.04,1.07,NA,NA,Not at all
2018-06-27,16,Yes,Mobility/Recovery,60,1,60,60,520,345.36,1.51,NA,NA,NA
2018-06-26,1,Yes,Skills,90,7,630,630,330.7,224.18,1.48,NA,NA,NA
2018-06-26,2,Yes,Skills,30,4,120,740,510,367.36,1.39,NA,NA,NA
2018-06-26,2,Yes,Conditioning,80,7,560,NA,NA,NA,NA,NA,NA,NA
2018-06-26,2,Yes,Mobility/Recovery,30,2,60,NA,NA,NA,NA,NA,NA,NA
2018-06-26,3,Yes,Skills,30,3,90,360,454.3,372.96,1.22,NA,NA,Absolutely
2018-06-26,3,Yes,Conditioning,45,6,270,NA,NA,NA,NA,NA,NA,Absolutely
2018-06-26,4,Yes,Skills,60,9,540,810,525.7,338.29,1.55,8,8,NA
2018-06-26,4,Yes,Skills,45,6,270,NA,NA,NA,NA,8,8,NA
2018-06-26,6,Yes,Skills,90,9,810,1170,509.3,377.11,1.35,8,8,NA
2018-06-26,6,Yes,Skills,60,6,360,NA,NA,NA,NA,8,8,NA
2018-06-26,7,Yes,Conditioning,90,1,900,1320,604.3,391.11,1.55,NA,NA,NA
2018-06-26,7,Yes,Conditioning,60,7,420,NA,NA,NA,NA,NA,NA,NA
2018-06-26,10,Yes,Skills,30,3,90,825,500.7,281.61,1.78,8,8,NA
2018-06-26,10,Yes,Conditioning,60,7,420,NA,NA,NA,NA,8,8,NA
2018-06-26,10,Yes,Conditioning,45,7,315,NA,NA,NA,NA,8,8,NA
2018-06-26,11,Yes,Skills,45,4,180,1250,686.4,461.39,1.49,9,9,Absolutely
2018-06-26,11,Yes,Conditioning,60,1,600,NA,NA,NA,NA,9,9,Absolutely
2018-06-26,11,Yes,Skills,30,4,120,NA,NA,NA,NA,9,9,Absolutely
2018-06-26,11,Yes,Conditioning,50,7,350,NA,NA,NA,NA,9,9,Absolutely
2018-06-26,13,Yes,Skills,60,3,180,950,490.7,384.96,1.27,NA,NA,Not at all
2018-06-26,13,Yes,Conditioning,50,1,500,NA,NA,NA,NA,NA,NA,Not at all
2018-06-26,13,Yes,Conditioning,30,9,270,NA,NA,NA,NA,NA,NA,Not at all
2018-06-26,14,Yes,Skills,60,8,480,840,527.1,315.79,1.67,NA,NA,NA
2018-06-26,14,Yes,Skills,45,8,360,NA,NA,NA,NA,NA,NA,NA
2018-06-26,16,Yes,Skills,60,9,540,1020,603.6,364.46,1.66,8,8,NA
2018-06-26,16,Yes,Skills,60,8,480,NA,NA,NA,NA,8,8,NA
2018-06-25,1,Yes,Speed,30,4,120,570,240.7,203.11,1.19,NA,NA,NA
2018-06-25,1,Yes,Skills,70,3,210,NA,NA,NA,NA,NA,NA,NA
2018-06-25,1,Yes,Strength,80,3,240,NA,NA,NA,NA,NA,NA,NA
2018-06-25,2,Yes,Skills,60,3,180,655,404.3,350.21,1.15,NA,NA,NA
2018-06-25,2,Yes,Speed,30,3,90,NA,NA,NA,NA,NA,NA,NA
2018-06-25,2,Yes,Strength,45,5,225,NA,NA,NA,NA,NA,NA,NA
2018-06-25,2,Yes,Combat,20,4,80,NA,NA,NA,NA,NA,NA,NA
2018-06-25,2,Yes,Mobility/Recovery,40,2,80,NA,NA,NA,NA,NA,NA,NA
2018-06-25,3,Yes,Speed,60,6,360,1200,402.9,378.32,1.06,8,NA,Absolutely
2018-06-25,3,Yes,Skills,75,4,300,NA,NA,NA,NA,8,NA,Absolutely
2018-06-25,3,Yes,Strength,90,6,540,NA,NA,NA,NA,8,NA,Absolutely
2018-06-25,4,Yes,Speed,50,5,250,905,410,309.36,1.33,8,8,NA
2018-06-25,4,Yes,Skills,60,3,180,NA,NA,NA,NA,8,8,NA
2018-06-25,4,Yes,Strength,95,5,475,NA,NA,NA,NA,8,8,NA
2018-06-25,5,Yes,Speed,60,3,180,960,137.1,100.68,1.36,8,8,NA
2018-06-25,5,Yes,Skills,60,3,180,NA,NA,NA,NA,8,8,NA
2018-06-25,5,Yes,Strength,120,5,600,NA,NA,NA,NA,8,8,NA
2018-06-25,6,Yes,Speed,40,7,280,1120,342.1,361.04,0.95,8,7,NA
2018-06-25,6,Yes,Skills,60,3,180,NA,NA,NA,NA,8,7,NA
2018-06-25,6,Yes,Strength,90,7,630,NA,NA,NA,NA,8,7,NA
2018-06-25,6,Yes,Combat,10,3,30,NA,NA,NA,NA,8,7,NA
2018-06-25,7,Yes,Speed,45,5,225,945,415.7,343.96,1.21,NA,NA,NA
2018-06-25,7,Yes,Skills,60,3,180,NA,NA,NA,NA,NA,NA,NA
2018-06-25,7,Yes,Strength,90,6,540,NA,NA,NA,NA,NA,NA,NA
2018-06-25,8,No,NA,NA,NA,NA,NA,355.7,382.36,0.93,NA,NA,NA
2018-06-25,10,Yes,Speed,60,5,300,1020,382.9,265.36,1.44,8,8,Somewhat
2018-06-25,10,Yes,Skills,90,4,360,NA,NA,NA,NA,8,8,Somewhat
2018-06-25,10,Yes,Strength,90,4,360,NA,NA,NA,NA,8,8,Somewhat
2018-06-25,11,Yes,Speed,60,5,300,1250,507.9,423.18,1.2,9,9,Absolutely
2018-06-25,11,Yes,Skills,90,3,270,NA,NA,NA,NA,9,9,Absolutely
2018-06-25,11,Yes,Strength,70,8,560,NA,NA,NA,NA,9,9,Absolutely
2018-06-25,11,Yes,Combat,30,4,120,NA,NA,NA,NA,9,9,Absolutely
2018-06-25,13,Yes,Speed,45,5,225,1025,355,355.32,1,NA,NA,Not at all
2018-06-25,13,Yes,Skills,90,3,270,NA,NA,NA,NA,NA,NA,Not at all
2018-06-25,13,Yes,Strength,80,6,480,NA,NA,NA,NA,NA,NA,Not at all
2018-06-25,13,Yes,Mobility/Recovery,30,0,0,NA,NA,NA,NA,NA,NA,Not at all
2018-06-25,13,Yes,Combat,10,5,50,NA,NA,NA,NA,NA,NA,Not at all
2018-06-25,14,Yes,Speed,45,6,270,1080,407.1,291.14,1.4,NA,NA,NA
2018-06-25,14,Yes,Skills,90,3,270,NA,NA,NA,NA,NA,NA,NA
2018-06-25,14,Yes,Strength,90,6,540,NA,NA,NA,NA,NA,NA,NA
2018-06-25,15,Yes,Speed,90,3,270,990,413.6,147.82,2.8,9,8,NA
2018-06-25,15,Yes,Skills,90,3,270,NA,NA,NA,NA,9,8,NA
2018-06-25,15,Yes,Strength,90,5,450,NA,NA,NA,NA,9,8,NA
2018-06-25,16,Yes,Speed,45,6,270,1490,460,332.32,1.38,7,5,NA
2018-06-25,16,Yes,Skills,90,5,450,NA,NA,NA,NA,7,5,NA
2018-06-25,16,Yes,Strength,110,7,770,NA,NA,NA,NA,7,5,NA
2018-06-25,17,Yes,Speed,50,5,250,1030,147.1,367.46,0.4,9,9,NA
2018-06-25,17,Yes,Skills,80,3,240,NA,NA,NA,NA,9,9,NA
2018-06-25,17,Yes,Strength,90,6,540,NA,NA,NA,NA,9,9,NA
2018-06-24,1,No,NA,NA,NA,NA,NA,305,200.25,1.52,NA,NA,NA
2018-06-24,2,No,NA,NA,NA,NA,NA,465,343.25,1.35,NA,NA,NA
2018-06-24,3,No,NA,NA,NA,NA,NA,355.7,346.18,1.03,NA,NA,Absolutely
2018-06-24,6,No,NA,NA,NA,NA,NA,182.1,327.46,0.56,NA,NA,NA
2018-06-24,7,No,NA,NA,NA,NA,NA,437.1,331.11,1.32,NA,NA,NA
2018-06-24,8,No,NA,NA,NA,NA,NA,559.3,411.29,1.36,NA,NA,Somewhat
2018-06-24,11,No,NA,NA,NA,NA,NA,496.4,392.82,1.26,NA,NA,Absolutely
2018-06-24,13,No,NA,NA,NA,NA,NA,354.3,338,1.05,NA,NA,Absolutely
2018-06-24,16,No,NA,NA,NA,NA,NA,230.7,255.89,0.9,NA,NA,NA
2018-06-23,1,No,NA,NA,NA,NA,NA,389.3,221.68,1.76,NA,NA,NA
2018-06-23,3,No,NA,NA,NA,NA,NA,355.7,386.89,0.92,NA,NA,Absolutely
2018-06-23,6,No,NA,NA,NA,NA,NA,182.1,372.64,0.49,NA,NA,NA
2018-06-23,7,No,NA,NA,NA,NA,NA,580.7,355.21,1.63,NA,NA,NA
2018-06-23,8,No,NA,NA,NA,NA,NA,726.4,444.5,1.63,NA,NA,NA
2018-06-23,11,No,NA,NA,NA,NA,NA,682.9,433.54,1.58,NA,NA,Absolutely
2018-06-23,13,No,NA,NA,NA,NA,NA,495.7,368.71,1.34,NA,NA,Absolutely
2018-06-23,16,No,NA,NA,NA,NA,NA,379.3,277.86,1.37,NA,NA,Somewhat
2018-06-22,1,Yes,Speed,60,3,180,710,389.3,221.68,1.76,NA,NA,NA
2018-06-22,1,Yes,Skills,90,5,450,NA,NA,NA,NA,NA,NA,NA
2018-06-22,1,Yes,Strength,40,2,80,NA,NA,NA,NA,NA,NA,NA
2018-06-22,2,Yes,Speed,45,5,225,1265,605.7,372.18,1.63,NA,NA,NA
2018-06-22,2,Yes,Skills,20,4,80,NA,NA,NA,NA,NA,NA,NA
2018-06-22,2,Yes,Conditioning,60,8,480,NA,NA,NA,NA,NA,NA,NA
2018-06-22,2,Yes,Strength,80,6,480,NA,NA,NA,NA,NA,NA,NA
2018-06-22,3,Yes,Speed,60,5,300,1050,355.7,386.89,0.92,NA,NA,Absolutely
2018-06-22,3,Yes,Conditioning,30,7,210,NA,NA,NA,NA,NA,NA,Absolutely
2018-06-22,3,Yes,Strength,90,6,540,NA,NA,NA,NA,NA,NA,Absolutely
2018-06-22,4,Yes,Speed,50,5,250,1170,419.3,300.61,1.39,7,8,NA
2018-06-22,4,Yes,Skills,75,8,600,NA,NA,NA,NA,7,8,NA
2018-06-22,4,Yes,Strength,80,4,320,NA,NA,NA,NA,7,8,NA
2018-06-22,6,Yes,Speed,45,5,225,1275,249.9,372.64,0.67,8,7,NA
2018-06-22,6,Yes,Skills,60,7,420,NA,NA,NA,NA,8,7,NA
2018-06-22,6,Yes,Strength,90,7,630,NA,NA,NA,NA,8,7,NA
2018-06-22,7,Yes,Speed,45,3,135,1155,580.7,355.21,1.63,NA,NA,NA
2018-06-22,7,Yes,Skills,90,8,720,NA,NA,NA,NA,NA,NA,NA
2018-06-22,7,Yes,Strength,60,5,300,NA,NA,NA,NA,NA,NA,NA
2018-06-22,8,Yes,Speed,60,4,240,1680,726.4,444.5,1.63,NA,NA,NA
2018-06-22,8,Yes,Skills,90,1,900,NA,NA,NA,NA,NA,NA,NA
2018-06-22,8,Yes,Strength,90,6,540,NA,NA,NA,NA,NA,NA,NA
2018-06-22,10,Yes,Speed,60,3,180,900,237.1,280.89,0.84,8,8,NA
2018-06-22,10,Yes,Skills,60,8,480,NA,NA,NA,NA,8,8,NA
2018-06-22,10,Yes,Strength,60,4,240,NA,NA,NA,NA,8,8,NA
2018-06-22,11,Yes,Speed,60,5,300,1185,682.9,433.54,1.58,9,9,Absolutely
2018-06-22,11,Yes,Skills,30,4,120,NA,NA,NA,NA,9,9,Absolutely
2018-06-22,11,Yes,Conditioning,60,9,540,NA,NA,NA,NA,9,9,Absolutely
2018-06-22,11,Yes,Strength,45,5,225,NA,NA,NA,NA,9,9,Absolutely
2018-06-22,13,Yes,Speed,45,4,180,660,495.7,368.71,1.34,NA,NA,Not at all
2018-06-22,13,Yes,Skills,30,3,90,NA,NA,NA,NA,NA,NA,Not at all
2018-06-22,13,Yes,Conditioning,30,9,270,NA,NA,NA,NA,NA,NA,Not at all
2018-06-22,13,Yes,Strength,30,4,120,NA,NA,NA,NA,NA,NA,Not at all
2018-06-22,13,Yes,Mobility/Recovery,60,0,0,NA,NA,NA,NA,NA,NA,Not at all
2018-06-22,14,Yes,Speed,45,5,225,855,512.1,278.29,1.84,NA,NA,NA
2018-06-22,14,Yes,Skills,60,6,360,NA,NA,NA,NA,NA,NA,NA
2018-06-22,14,Yes,Strength,45,6,270,NA,NA,NA,NA,NA,NA,NA
2018-06-22,15,Yes,Speed,90,4,360,1275,366.4,121.75,3.01,7,9,NA
2018-06-22,15,Yes,Skills,90,5,450,NA,NA,NA,NA,7,9,NA
2018-06-22,15,Yes,Conditioning,15,7,105,NA,NA,NA,NA,7,9,NA
2018-06-22,15,Yes,Strength,90,4,360,NA,NA,NA,NA,7,9,NA
2018-06-22,16,Yes,Speed,50,4,200,1070,532.1,316.07,1.68,7,7,Somewhat
2018-06-22,16,Yes,Skills,60,7,420,NA,NA,NA,NA,7,7,Somewhat
2018-06-22,16,Yes,Strength,75,6,450,NA,NA,NA,NA,7,7,Somewhat
2018-06-21,1,Yes,Mobility/Recovery,30,0,15,405,287.9,196.32,1.47,NA,NA,NA
2018-06-21,1,Yes,Skills,90,2,180,NA,NA,NA,NA,NA,NA,NA
2018-06-21,1,Yes,Strength,70,3,210,NA,NA,NA,NA,NA,NA,NA
2018-06-21,2,Yes,Skills,80,5,400,910,425,327,1.3,NA,NA,NA
2018-06-21,2,Yes,Mobility/Recovery,50,3,150,NA,NA,NA,NA,NA,NA,NA
2018-06-21,2,Yes,Strength,60,6,360,NA,NA,NA,NA,NA,NA,NA
2018-06-21,3,Yes,Mobility/Recovery,30,1,30,570,205.7,349.39,0.59,NA,NA,Absolutely
2018-06-21,3,Yes,Strength,90,6,540,NA,NA,NA,NA,NA,NA,Absolutely
2018-06-21,4,Yes,Mobility/Recovery,45,1,45,795,252.1,258.82,0.97,8,8,NA
2018-06-21,4,Yes,Skills,75,5,375,NA,NA,NA,NA,8,8,NA
2018-06-21,4,Yes,Strength,75,5,375,NA,NA,NA,NA,8,8,NA
2018-06-21,7,Yes,Skills,90,3,270,810,415.7,313.96,1.32,NA,NA,NA
2018-06-21,7,Yes,Strength,90,6,540,NA,NA,NA,NA,NA,NA,NA
2018-06-21,8,Yes,Skills,90,4,360,810,486.4,384.5,1.27,NA,NA,NA
2018-06-21,8,Yes,Strength,90,5,450,NA,NA,NA,NA,NA,NA,NA
2018-06-21,10,Yes,Skills,90,4,360,760,108.6,248.75,0.44,7,8,NA
2018-06-21,10,Yes,Strength,100,4,400,NA,NA,NA,NA,7,8,NA
2018-06-21,11,Yes,Mobility/Recovery,30,3,90,1120,513.6,391.21,1.31,9,9,NA
2018-06-21,11,Yes,Skills,80,5,400,NA,NA,NA,NA,9,9,NA
2018-06-21,11,Yes,Strength,90,7,630,NA,NA,NA,NA,9,9,NA
2018-06-21,13,Yes,Mobility/Recovery,45,0,0,800,401.4,345.14,1.16,NA,NA,Not at all
2018-06-21,13,Yes,Skills,90,5,450,NA,NA,NA,NA,NA,NA,Not at all
2018-06-21,13,Yes,Strength,70,5,350,NA,NA,NA,NA,NA,NA,Not at all
2018-06-21,14,Yes,Mobility/Recovery,30,0,15,915,390,247.75,1.57,NA,NA,NA
2018-06-21,14,Yes,Skills,90,5,450,NA,NA,NA,NA,NA,NA,NA
2018-06-21,14,Yes,Strength,75,6,450,NA,NA,NA,NA,NA,NA,NA
2018-06-21,15,Yes,Mobility/Recovery,30,1,30,630,184.3,76.21,2.42,6,6,NA
2018-06-21,15,Yes,Skills,90,4,360,NA,NA,NA,NA,6,6,NA
2018-06-21,15,Yes,Strength,60,4,240,NA,NA,NA,NA,6,6,NA
2018-06-21,16,Yes,Mobility/Recovery,60,0,30,645,379.3,277.86,1.37,8,7,NA
2018-06-21,16,Yes,Skills,60,4,240,NA,NA,NA,NA,8,7,NA
2018-06-21,16,Yes,Strength,75,5,375,NA,NA,NA,NA,8,7,NA
2018-06-20,1,No,NA,NA,NA,NA,NA,281.4,214.71,1.31,NA,NA,NA
2018-06-20,2,No,NA,NA,NA,NA,NA,434.3,294.5,1.47,NA,NA,NA
2018-06-20,3,No,NA,NA,NA,NA,NA,295.7,382.61,0.77,NA,NA,Absolutely
2018-06-20,7,No,NA,NA,NA,NA,NA,422.1,318.25,1.33,NA,NA,Absolutely
